"tID","mID","cID","tDate","tTime"
"1739","170","334","2020-08-21","10:10:00"
"1740","179","335","2020-01-05","10:29:00"
"1741","479","335","2020-02-11","20:25:00"
"1742","12","335","2020-02-18","00:41:00"
"1743","400","335","2020-05-20","02:46:00"
"1744","23","335","2020-05-31","17:25:00"
"1745","261","335","2020-09-14","18:39:00"
"1746","185","335","2020-09-28","21:25:00"
"1747","67","335","2020-11-13","17:49:00"
"1748","132","335","2020-12-08","12:55:00"
"1749","63","335","2020-12-20","22:50:00"
"1750","148","336","2020-01-23","01:28:00"
"1751","533","336","2020-02-03","20:24:00"
"1752","226","336","2020-07-07","00:46:00"
"1753","390","336","2020-08-02","14:16:00"
"1754","112","337","2020-04-23","01:53:00"
"1755","305","337","2020-07-18","08:53:00"
"1756","492","337","2020-12-15","08:42:00"
"1757","174","338","2020-01-30","07:56:00"
"1758","304","338","2020-04-27","13:58:00"
"1759","85","338","2020-07-14","13:45:00"
"1760","47","339","2020-05-06","12:21:00"
"1761","520","339","2020-05-17","04:31:00"
"1762","194","339","2020-08-24","14:25:00"
"1763","70","339","2020-08-26","23:47:00"
"1764","154","340","2020-04-09","14:39:00"
"1765","128","340","2020-06-25","01:35:00"
"1766","153","340","2020-08-10","03:23:00"
"1767","193","340","2020-08-11","11:04:00"
"1768","271","341","2020-02-19","14:56:00"
"1769","394","341","2020-05-10","02:34:00"
"1770","303","341","2020-05-13","15:05:00"
"1771","373","341","2020-06-27","08:03:00"
"1772","465","341","2020-08-30","20:30:00"
"1773","192","342","2020-01-03","14:43:00"
"1774","312","342","2020-08-15","06:47:00"
"1775","570","342","2020-08-16","18:24:00"
"1776","600","342","2020-09-02","05:31:00"
"1777","6","343","2020-01-30","17:25:00"
"1778","379","343","2020-02-14","19:59:00"
"1779","433","343","2020-08-22","02:13:00"
"1780","48","343","2020-11-12","14:45:00"
"1781","108","343","2020-12-06","21:48:00"
"1782","84","344","2020-02-24","17:52:00"
"1783","81","344","2020-07-31","07:30:00"
"1784","338","344","2020-12-25","13:22:00"
"1785","348","345","2020-01-29","22:05:00"
"1786","374","345","2020-04-09","19:14:00"
"1787","157","345","2020-07-15","08:11:00"
"1788","11","345","2020-07-28","13:55:00"
"1789","303","345","2020-10-11","14:25:00"
"1790","41","345","2020-12-23","06:24:00"
"1791","120","346","2020-02-18","15:43:00"
"1792","212","346","2020-03-09","02:27:00"
"1793","600","346","2020-05-09","05:12:00"
"1794","93","346","2020-05-27","05:11:00"
"1795","92","346","2020-05-31","20:26:00"
"1796","73","346","2020-08-21","08:31:00"
"1797","499","346","2020-09-18","10:48:00"
"1798","351","346","2020-10-19","21:42:00"
"1799","143","346","2020-12-13","14:09:00"
"1800","333","346","2020-12-21","00:56:00"
"1801","258","347","2020-07-12","08:47:00"
"1802","25","347","2020-09-16","06:05:00"
"1803","77","347","2020-12-12","10:22:00"
"1804","346","348","2020-10-23","10:55:00"
"1805","365","349","2020-01-29","14:34:00"
"1806","376","349","2020-02-26","10:31:00"
"1807","316","349","2020-04-02","05:21:00"
"1808","13","349","2020-05-08","12:19:00"
"1809","584","349","2020-05-10","08:29:00"
"1810","480","349","2020-06-17","19:46:00"
"1811","403","349","2020-09-24","15:46:00"
"1812","103","349","2020-12-20","23:18:00"
"1813","225","350","2020-01-29","01:17:00"
"1814","25","350","2020-05-23","23:19:00"
"1815","291","350","2020-12-23","00:46:00"
"1816","259","351","2020-01-29","22:27:00"
"1817","102","351","2020-07-21","01:26:00"
"1818","109","352","2020-02-07","10:01:00"
"1819","340","352","2020-09-21","12:34:00"
"1820","548","353","2020-01-07","21:40:00"
"1821","73","353","2020-09-15","15:18:00"
"1822","204","353","2020-12-03","17:03:00"
"1823","131","354","2020-03-05","09:18:00"
"1824","442","354","2020-04-08","01:14:00"
"1825","466","354","2020-10-10","16:16:00"
"1826","36","355","2020-01-10","20:12:00"
"1827","33","355","2020-02-11","15:52:00"
"1828","494","355","2020-06-07","13:43:00"
"1829","209","355","2020-06-20","15:15:00"
"1830","191","355","2020-07-04","01:22:00"
"1831","124","355","2020-08-27","19:19:00"
"1832","599","355","2020-09-28","08:37:00"
"1833","550","355","2020-10-08","01:06:00"
"1834","308","355","2020-11-28","19:42:00"
"1835","488","356","2020-04-16","15:16:00"
"1836","334","356","2020-08-08","13:58:00"
"1837","332","356","2020-08-29","04:07:00"
"1838","344","356","2020-10-07","05:37:00"
"1839","312","357","2020-01-23","00:12:00"
"1840","13","357","2020-05-17","00:15:00"
"1841","101","357","2020-07-21","02:40:00"
"1842","264","357","2020-08-06","11:51:00"
"1843","61","357","2020-08-12","05:43:00"
"1844","332","357","2020-10-26","16:31:00"
"1845","46","357","2020-11-08","09:50:00"
"1846","69","357","2020-11-24","20:27:00"
"1847","283","358","2020-02-28","12:18:00"
"1848","459","358","2020-04-22","03:30:00"
"1849","32","358","2020-07-13","13:50:00"
"1850","569","358","2020-09-03","11:35:00"
"1851","314","358","2020-10-29","15:31:00"
"1852","65","359","2020-02-17","03:55:00"
"1853","496","359","2020-02-18","11:48:00"
"1854","504","359","2020-06-09","14:39:00"
"1855","350","359","2020-07-10","09:06:00"
"1856","245","359","2020-07-21","16:57:00"
"1857","34","359","2020-07-21","20:36:00"
"1858","493","359","2020-12-06","14:25:00"
"1859","301","360","2020-01-31","13:00:00"
"1860","138","360","2020-02-06","02:05:00"
"1861","404","360","2020-05-23","20:54:00"
"1862","176","360","2020-05-29","08:58:00"
"1863","287","360","2020-08-30","15:19:00"
"1864","302","361","2020-02-02","12:26:00"
"1865","92","361","2020-03-20","17:52:00"
"1866","129","361","2020-07-08","05:15:00"
"1867","36","361","2020-08-01","16:11:00"
"1868","492","361","2020-08-07","03:11:00"
"1869","544","361","2020-08-24","11:01:00"
"1870","389","362","2020-02-11","22:11:00"
"1871","413","362","2020-05-14","22:07:00"
"1872","331","362","2020-09-02","09:00:00"
"1873","265","363","2020-04-11","07:50:00"
"1874","418","363","2020-05-08","22:45:00"
"1875","226","363","2020-05-21","02:32:00"
"1876","322","363","2020-09-09","21:35:00"
"1877","325","363","2020-10-07","09:33:00"
"1878","321","363","2020-11-22","13:28:00"
"1879","339","363","2020-12-29","04:39:00"
"1880","299","364","2020-01-21","03:36:00"
"1881","320","364","2020-05-05","09:56:00"
"1882","78","364","2020-05-16","15:25:00"
"1883","46","364","2020-06-09","14:01:00"
"1884","490","364","2020-08-26","08:43:00"
"1885","455","364","2020-12-25","07:11:00"
"1886","312","365","2020-01-14","18:14:00"
"1887","578","365","2020-02-18","07:02:00"
"1888","279","365","2020-07-04","05:32:00"
"1889","134","365","2020-07-13","17:32:00"
"1890","319","365","2020-09-14","03:47:00"
"1891","286","365","2020-11-25","11:04:00"
"1892","503","365","2020-12-25","11:22:00"
"1893","68","366","2020-01-03","15:22:00"
"1894","343","366","2020-01-24","12:45:00"
"1895","30","366","2020-07-27","19:17:00"
"1896","186","366","2020-09-03","18:59:00"
"1897","27","366","2020-11-09","04:43:00"
"1898","131","367","2020-01-23","18:57:00"
"1899","496","367","2020-01-30","07:57:00"
"1900","119","367","2020-04-21","03:46:00"
"1901","12","368","2020-01-22","08:57:00"
"1902","418","368","2020-07-23","19:58:00"
"1903","33","369","2020-05-07","01:30:00"
"1904","335","369","2020-07-13","15:25:00"
"1905","340","369","2020-08-25","15:11:00"
"1906","14","369","2020-11-07","11:50:00"
"1907","118","369","2020-11-15","01:57:00"
"1908","327","369","2020-12-12","04:05:00"
"1909","215","369","2020-12-26","07:03:00"
"1910","28","370","2020-01-18","23:54:00"
"1911","379","370","2020-01-25","13:24:00"
"1912","118","370","2020-01-28","16:44:00"
"1913","288","370","2020-02-26","16:17:00"
"1914","229","370","2020-04-24","23:17:00"
"1915","255","370","2020-07-11","07:14:00"
"1916","368","370","2020-09-16","02:13:00"
"1917","98","370","2020-12-27","00:22:00"
"1918","504","371","2020-02-14","19:17:00"
"1919","449","371","2020-03-17","03:42:00"
"1920","92","371","2020-10-27","18:59:00"
"1921","217","372","2020-01-01","01:00:00"
"1922","344","372","2020-05-13","00:44:00"
"1923","324","372","2020-08-17","18:15:00"
"1924","158","372","2020-10-04","16:45:00"
"1925","262","372","2020-11-12","15:51:00"
"1926","166","372","2020-12-14","08:04:00"
"1927","250","372","2020-12-26","03:06:00"
"1928","315","373","2020-02-09","08:06:00"
"1929","131","373","2020-02-13","00:50:00"
"1930","68","373","2020-02-27","06:17:00"
"1931","342","373","2020-08-12","04:57:00"
"1932","42","373","2020-10-04","15:33:00"
"1933","64","374","2020-01-09","11:51:00"
"1934","216","374","2020-02-27","08:54:00"
"1935","306","374","2020-05-17","03:01:00"
"1936","64","374","2020-06-26","08:24:00"
"1937","180","374","2020-11-07","04:01:00"
"1938","145","375","2020-01-06","06:27:00"
"1939","205","375","2020-01-26","16:19:00"
"1940","397","375","2020-03-23","22:44:00"
"1941","270","376","2020-08-07","05:55:00"
"1942","328","376","2020-08-20","04:12:00"
"1943","541","376","2020-09-28","04:31:00"
"1944","149","376","2020-10-27","09:54:00"
"1945","337","376","2020-11-06","11:12:00"
"1946","65","377","2020-03-06","11:00:00"
"1947","155","377","2020-04-22","07:09:00"
"1948","45","377","2020-04-25","00:54:00"
"1949","553","377","2020-05-14","14:06:00"
"1950","506","378","2020-01-10","00:29:00"
"1951","482","378","2020-02-05","22:21:00"
"1952","413","378","2020-02-07","14:18:00"
"1953","342","378","2020-06-22","08:34:00"
"1954","81","378","2020-07-16","13:40:00"
"1955","74","378","2020-07-19","17:12:00"
"1956","599","378","2020-12-22","21:33:00"
"1957","24","379","2020-06-16","18:10:00"
"1958","48","379","2020-08-29","09:38:00"
"1959","58","380","2020-02-25","12:47:00"
"1960","552","381","2020-01-24","06:31:00"
"1961","580","381","2020-04-14","15:34:00"
"1962","142","381","2020-07-15","11:09:00"
"1963","455","382","2020-01-29","04:24:00"
"1964","14","382","2020-02-03","15:03:00"
"1965","194","382","2020-03-07","23:18:00"
"1966","327","382","2020-07-04","09:46:00"
"1967","470","382","2020-08-06","00:33:00"
"1968","393","382","2020-08-16","08:42:00"
"1969","337","382","2020-09-02","16:10:00"
"1970","110","382","2020-12-21","07:47:00"
"1971","325","383","2020-05-08","22:09:00"
"1972","335","383","2020-06-22","05:08:00"
"1973","336","384","2020-09-24","01:45:00"
"1974","246","385","2020-01-29","14:23:00"
"1975","29","385","2020-02-17","10:00:00"
"1976","346","385","2020-05-24","18:19:00"
"1977","259","385","2020-12-04","13:23:00"
"1978","161","386","2020-03-06","03:20:00"
"1979","170","386","2020-03-22","23:33:00"
"1980","284","386","2020-04-28","09:31:00"
"1981","565","386","2020-08-06","19:51:00"
"1982","277","386","2020-09-03","02:57:00"
"1983","30","386","2020-10-05","02:48:00"
"1984","550","386","2020-11-07","02:03:00"
"1985","379","387","2020-04-12","08:24:00"
"1986","454","387","2020-07-01","14:40:00"
"1987","402","387","2020-07-24","08:04:00"
"1988","4","387","2020-08-06","23:55:00"
"1989","18","387","2020-10-19","21:37:00"
"1990","522","387","2020-12-05","09:25:00"
"1991","336","387","2020-12-10","13:17:00"
"1992","264","388","2020-01-02","02:34:00"
"1993","223","388","2020-04-28","08:18:00"
"1994","391","388","2020-06-27","22:27:00"
"1995","422","388","2020-08-30","04:06:00"
"1996","515","389","2020-01-07","04:17:00"
"1997","486","389","2020-01-25","20:27:00"
"1998","493","389","2020-02-17","14:45:00"
"1999","336","389","2020-07-25","22:03:00"
"2000","572","389","2020-07-29","02:30:00"
"2001","506","389","2020-08-19","18:07:00"
"2002","330","390","2020-01-11","11:47:00"
"2003","312","390","2020-01-27","02:15:00"
"2004","228","390","2020-02-06","00:15:00"
"2005","74","390","2020-06-08","23:26:00"
"2006","81","390","2020-07-01","17:01:00"
"2007","392","390","2020-12-14","00:30:00"
"2008","105","391","2020-02-18","07:38:00"
"2009","227","391","2020-07-18","02:54:00"
"2010","354","391","2020-11-21","18:28:00"
"2011","58","392","2020-02-15","18:21:00"
"2012","283","392","2020-02-24","06:43:00"
"2013","69","392","2020-04-23","04:40:00"
"2014","9","392","2020-07-04","16:46:00"
"2015","6","392","2020-07-17","00:14:00"
"2016","416","392","2020-11-04","17:40:00"
"2017","284","392","2020-11-06","06:37:00"
"2018","414","392","2020-11-25","22:39:00"
"2019","36","393","2020-03-22","04:37:00"
"2020","59","393","2020-03-27","02:56:00"
"2021","11","393","2020-06-16","09:17:00"
"2022","439","393","2020-07-08","22:58:00"
"2023","63","393","2020-07-23","12:25:00"
"2024","148","393","2020-08-07","16:18:00"
"2025","8","394","2020-01-20","13:51:00"
"2026","520","394","2020-03-16","09:52:00"
"2027","85","394","2020-06-10","04:33:00"
"2028","562","394","2020-07-03","22:38:00"
"2029","548","394","2020-08-14","10:24:00"
"2030","62","394","2020-09-27","15:03:00"
"2031","333","395","2020-01-02","03:59:00"
"2032","135","395","2020-01-15","17:13:00"
"2033","393","395","2020-01-30","00:01:00"
"2034","70","395","2020-06-18","12:22:00"
"2035","241","395","2020-07-12","02:53:00"
"2036","245","395","2020-12-29","06:19:00"
"2037","265","396","2020-03-10","17:23:00"
"2038","394","396","2020-03-22","13:44:00"
"2039","399","396","2020-04-26","11:55:00"
"2040","55","396","2020-09-16","19:27:00"
"2041","493","396","2020-10-26","14:10:00"
"2042","93","396","2020-11-08","08:31:00"
"2043","344","396","2020-11-30","16:59:00"
"2044","281","397","2020-03-04","18:43:00"
"2045","437","397","2020-10-04","17:41:00"
"2046","445","397","2020-12-06","13:50:00"
"2047","152","397","2020-12-15","19:03:00"
"2048","16","397","2020-12-15","19:29:00"
"2049","4","397","2020-12-20","10:16:00"
"2050","317","398","2020-03-31","16:30:00"
"2051","239","398","2020-06-14","11:42:00"
"2052","497","398","2020-08-01","00:20:00"
"2053","282","398","2020-11-04","23:37:00"
"2054","99","398","2020-12-16","07:15:00"
"2055","167","398","2020-12-23","01:31:00"
"2056","357","399","2020-01-07","06:53:00"
"2057","84","399","2020-06-08","11:51:00"
"2058","183","399","2020-10-16","08:54:00"
"2059","195","399","2020-12-02","06:10:00"
"2060","49","400","2020-03-05","11:32:00"
"2061","187","400","2020-04-02","03:54:00"
"2062","290","400","2020-04-03","09:56:00"
"2063","282","400","2020-06-14","23:04:00"
"2064","315","400","2020-08-01","05:54:00"
"2065","263","400","2020-08-27","14:44:00"
"2066","266","400","2020-09-28","09:44:00"
"2067","411","400","2020-11-07","16:34:00"
"2068","179","401","2020-05-15","05:26:00"
"2069","170","401","2020-06-13","14:39:00"
"2070","12","401","2020-07-14","18:46:00"
"2071","479","401","2020-07-27","20:20:00"
"2072","23","401","2020-07-30","20:26:00"
"2073","400","401","2020-07-31","14:51:00"
"2074","261","401","2020-10-29","18:29:00"
"2075","185","401","2020-11-05","05:47:00"
"2076","132","402","2020-02-16","19:40:00"
"2077","67","402","2020-04-01","02:31:00"
"2078","63","402","2020-06-11","06:56:00"
"2079","148","402","2020-11-12","22:37:00"
"2080","533","403","2020-01-19","14:30:00"
"2081","390","403","2020-09-09","19:19:00"
"2082","305","404","2020-07-04","16:39:00"
"2083","226","404","2020-08-15","14:27:00"
"2084","112","404","2020-08-22","20:12:00"
"2085","492","404","2020-11-03","12:41:00"
"2086","174","404","2020-11-13","13:16:00"
"2087","304","405","2020-09-15","17:05:00"
"2088","85","405","2020-12-06","07:13:00"
"2089","520","406","2020-05-03","03:28:00"
"2090","194","406","2020-09-04","16:01:00"
"2091","47","406","2020-10-07","17:49:00"
"2092","70","406","2020-10-15","18:26:00"
"2093","154","406","2020-12-27","16:45:00"
"2094","128","407","2020-01-16","06:47:00"
"2095","153","407","2020-02-02","05:02:00"
"2096","193","407","2020-02-06","23:42:00"
"2097","10","407","2020-07-21","23:10:00"
"2098","271","407","2020-08-25","12:43:00"
"2099","374","407","2020-12-04","01:23:00"
"2100","201","407","2020-12-06","06:22:00"
"2101","393","408","2020-01-19","10:14:00"
"2102","386","408","2020-02-27","22:55:00"
"2103","386","409","2020-01-06","19:40:00"
"2104","136","409","2020-11-05","12:27:00"
"2105","400","410","2020-01-16","03:47:00"
"2106","410","410","2020-04-25","22:51:00"
"2107","313","410","2020-09-26","11:26:00"
"2108","291","410","2020-11-04","13:52:00"
"2109","502","410","2020-11-08","15:15:00"
"2110","29","411","2020-02-28","13:07:00"
"2111","77","411","2020-03-17","12:09:00"
"2112","337","411","2020-08-22","09:34:00"
"2113","473","412","2020-01-23","09:05:00"
"2114","93","412","2020-02-25","13:27:00"
"2115","110","412","2020-04-09","00:57:00"
"2116","510","412","2020-06-08","19:21:00"
"2117","600","412","2020-08-04","05:07:00"
"2118","531","412","2020-11-03","01:02:00"
"2119","191","412","2020-11-10","19:50:00"
"2120","571","413","2020-06-11","05:03:00"
"2121","538","413","2020-08-16","20:03:00"
"2122","556","413","2020-11-02","18:29:00"
"2123","26","413","2020-11-14","19:50:00"
"2124","356","414","2020-02-28","21:38:00"
"2125","243","414","2020-03-03","09:40:00"
"2126","301","414","2020-08-17","20:55:00"
"2127","572","414","2020-09-05","06:58:00"
"2128","409","414","2020-09-23","19:45:00"
"2129","165","414","2020-10-19","22:27:00"
"2130","493","415","2020-05-02","10:57:00"
"2131","312","415","2020-06-08","17:56:00"
"2132","312","415","2020-07-31","21:10:00"
"2133","323","416","2020-01-30","12:22:00"
"2134","477","416","2020-03-10","15:04:00"
"2135","303","416","2020-04-02","17:49:00"
"2136","13","416","2020-08-09","02:42:00"
"2137","7","416","2020-10-13","15:31:00"
"2138","157","417","2020-04-03","13:22:00"
"2139","1","418","2020-07-16","06:54:00"
"2140","11","418","2020-11-18","10:37:00"
"2141","10","418","2020-12-30","15:10:00"
"2142","69","419","2020-06-29","13:11:00"
"2143","283","419","2020-09-23","05:27:00"
"2144","7","419","2020-10-10","07:19:00"
"2145","74","419","2020-11-24","04:35:00"
"2146","78","419","2020-12-08","20:25:00"
"2147","146","419","2020-12-29","11:38:00"
"2148","321","420","2020-01-02","18:55:00"
"2149","561","420","2020-07-29","16:24:00"
"2150","100","420","2020-08-10","10:21:00"
"2151","471","420","2020-11-02","20:55:00"
"2152","490","421","2020-04-05","05:24:00"
"2153","299","421","2020-05-07","12:06:00"
"2154","363","421","2020-05-21","13:36:00"
"2155","100","421","2020-07-19","22:15:00"
"2156","554","421","2020-08-11","00:44:00"
